,Review #,Brand,Variety,Style,Country,Stars,Top Ten,Style_value,Style_label,Country_value,Country_label,Style_value_jitter,Country_value_jitter,label
1146,118,Paldo,Bibim Men,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1,3.7334592409173197,3.891465860351211,GOOD
1147,117,Ottogi,Ramyonsari,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.5795884911912275,3.877998684596983,GOOD
1148,115,Ottogi,Miso Ramyun,Pack,South Korea,2.8,,3.7004581151832467,1.0,3.7905537459283383,1,3.640058736024688,3.7422548626043515,GOOD
1149,114,Samyang,Kimchi,Pack,South Korea,2.9,,3.7004581151832467,1.0,3.7905537459283383,1,3.7857593298534353,3.845549387293594,GOOD
1150,113,Nongshim,Hooroorook ,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.7132013811258946,3.843665084528704,GOOD
1151,112,Ottogi,Jiajang Noodle,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1,3.541797897047462,3.8271012475945145,GOOD
1152,111,Ottogi,Odongtongmyon Seafood Spicy,Pack,South Korea,3.25,,3.7004581151832467,1.0,3.7905537459283383,1,3.6245293529845846,3.8462228172371367,GOOD
1153,107,Ottogi,Pow Crunch Teriyaki,Pack,South Korea,1.1,,3.7004581151832467,1.0,3.7905537459283383,1,3.942191254547848,3.7643822189070266,GOOD
1154,105,Indomie,Special Fried Curly Noodle,Pack,Indonesia,5,2012 #1,3.7004581151832467,1.0,4.067460317460317,1,3.7636566080872833,4.185816916105262,GOOD
1155,103,Ve Wong,Vegetarian Flavor,Pack,Taiwan,3,,3.7004581151832467,1.0,3.665401785714286,1,3.8151956378958403,3.5945985708470536,GOOD
1156,102,Indomie,Soto Mie,Pack,Indonesia,1.5,,3.7004581151832467,1.0,4.067460317460317,1,3.515191403793536,4.019729343053983,GOOD
1157,101,Ve Wong,Artificial Sesame Chicken,Pack,Taiwan,4.25,,3.7004581151832467,1.0,3.665401785714286,1,3.6622427857231075,3.6283153271502244,GOOD
1158,100,Unif / Tung-I,Artificial Chinese Beef,Pack,Taiwan,2.85,,3.7004581151832467,1.0,3.665401785714286,1,3.910478036749745,3.6640764080696746,GOOD
1159,99,Ve Wong,Kung Fu Artificial Onion,Pack,Taiwan,2.75,,3.7004581151832467,1.0,3.665401785714286,1,3.863017657176755,3.719817430009976,GOOD
1160,98,Unif / Tung-I,Chah Chiang,Pack,Taiwan,2.5,,3.7004581151832467,1.0,3.665401785714286,1,3.630142779998242,3.8387304236309707,GOOD
1161,95,Wei Lih,Artificial Beef Flavor,Pack,Taiwan,1,,3.7004581151832467,1.0,3.665401785714286,1,3.7298172254419697,3.6036511832971505,GOOD
1162,89,Unif,100 Artificial Stewed Pork Chop,Pack,Taiwan,3.2,,3.7004581151832467,1.0,3.665401785714286,1,3.7925079046210426,3.717459322432687,GOOD
1163,88,Paldo,South Korean Noodle Chicken,Pack,South Korea,3.25,,3.7004581151832467,1.0,3.7905537459283383,1,3.634137553222043,3.9029709908314576,GOOD
1164,86,Unif / Tung-I,Onion Flavor,Pack,Taiwan,3.65,,3.7004581151832467,1.0,3.665401785714286,1,3.8168520380230455,3.8112749137870705,GOOD
1165,85,Nissin,Demae Ramen Sesame,Pack,Japan,3.75,,3.7004581151832467,1.0,3.981605113636364,1,3.779461335636927,3.7163666531547452,GOOD
1166,84,Samyang,Kalgug-Su Assorted Clam,Pack,South Korea,1.8,,3.7004581151832467,1.0,3.7905537459283383,1,3.734372865503971,3.690471872712019,GOOD
1167,83,Nissin,Demae Ramen Spicy Flavor,Pack,Japan,2,,3.7004581151832467,1.0,3.981605113636364,1,3.7966518205822273,3.967727237422198,GOOD
1168,82,Nissin,Demae Ramen Miso,Pack,Japan,2.75,,3.7004581151832467,1.0,3.981605113636364,1,3.71788770189496,3.936891924254094,GOOD
1169,81,Unif / Tung-I,Artificial Spicy Beef,Pack,Taiwan,3.5,,3.7004581151832467,1.0,3.665401785714286,1,3.7039650557416204,3.5597790601430455,GOOD
1170,80,Unif / Tung-I,Artificial Chicken,Pack,Taiwan,3.5,,3.7004581151832467,1.0,3.665401785714286,1,3.6147875325610768,3.597971689868739,GOOD
1171,79,Sapporo Ichiban,Kitsune Udon,Pack,Japan,3.25,,3.7004581151832467,1.0,3.981605113636364,1,3.660171763105057,4.136774008603786,GOOD
1172,78,Nissin,Demae Ramen Seafood,Pack,Japan,2.5,,3.7004581151832467,1.0,3.981605113636364,1,3.6338208300856536,3.9880535809788977,GOOD
1173,77,Nissin,Demae Ramen Prawn,Pack,Japan,3.25,,3.7004581151832467,1.0,3.981605113636364,1,3.694076454463005,4.184549686352043,GOOD
1174,76,Indomie,Meatball Flavor,Pack,Indonesia,2.5,,3.7004581151832467,1.0,4.067460317460317,1,3.5234597248273145,4.025207479219343,GOOD
1175,75,Indomie,Mi Goreng Rendang,Pack,Indonesia,4.5,,3.7004581151832467,1.0,4.067460317460317,1,3.697076022570652,4.0857306453156665,GOOD
1176,74,Nissin,Demae Ramen Shoyu,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1,3.782076583204002,4.021733274258172,GOOD
1177,73,Nissin,Demae Ramen Five Spices Artificial Beef,Pack,Japan,3.5,,3.7004581151832467,1.0,3.981605113636364,1,3.4895288727013054,4.137200304374753,GOOD
1178,72,Nissin,Demae Ramen Tonkatsu Artificial Pork,Pack,Japan,3.5,,3.7004581151832467,1.0,3.981605113636364,1,3.6090974837964915,4.006392952181499,GOOD
1179,71,Nissin,Demae Ramen Satay,Pack,Japan,2.5,,3.7004581151832467,1.0,3.981605113636364,1,3.8429505384366185,4.00455309434983,GOOD
1180,70,Nissin,Demae Ramen XO Sauce Seafood,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1,3.5697301229802596,3.919504389951278,GOOD
1181,68,Wei Lih,Jah Jan Mien Instant Noodle With Fried Soybean Paste,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1,3.7514236922345305,3.6563398388753954,GOOD
1182,63,Nissin,Souper Meal Chicken Flavor With Vegetable Medley,Bowl,Japan,3,,3.6706860706860707,1.0,3.981605113636364,1,3.714640767884519,4.174787116176646,GOOD
1183,58,Ve Wong,A-One Bun Tom Shrimp,Pack,Taiwan,3,,3.7004581151832467,1.0,3.665401785714286,1,3.7474576130612287,3.7198096329673542,GOOD
1184,56,Doll,Instant Noodles With Sesame Oil & Soup Base,Pack,Hong Kong,1,,3.7004581151832467,1.0,3.8018248175182485,1,3.658563034017635,3.776926223640726,GOOD
1185,52,Indomie,Chicken Curry,Pack,Indonesia,4,,3.7004581151832467,1.0,4.067460317460317,1,3.7091408646428756,4.1108723453525755,GOOD
1186,51,Indomie,Curly Noodles With Grilled Chicken,Pack,Indonesia,5,,3.7004581151832467,1.0,4.067460317460317,1,3.738082064091546,4.150708511800987,GOOD
1187,50,Indomie,Mi Goreng,Pack,Indonesia,5,,3.7004581151832467,1.0,4.067460317460317,1,3.901030179624351,4.1099464100545084,GOOD
1188,49,Indomie,Mi Goreng Pedas Hot,Pack,Indonesia,4.5,,3.7004581151832467,1.0,4.067460317460317,1,3.767095811648796,4.090061812618914,GOOD
1189,48,Indomie,Shrimp Flavor,Pack,Indonesia,3,,3.7004581151832467,1.0,4.067460317460317,1,3.642598245854584,3.899072102094174,GOOD
1190,47,Indomie,Mi Goreng Jumbo Barbecue Chicken,Pack,Indonesia,5,2012 #2,3.7004581151832467,1.0,4.067460317460317,1,3.721581565754807,4.16314779183022,GOOD
1191,46,Indomie,Mi Goreng Jumbo Meatball,Pack,Indonesia,3,,3.7004581151832467,1.0,4.067460317460317,1,3.6546681791445534,3.874006356902889,GOOD
1192,45,Indomie,Mi Goreng Sate,Pack,Indonesia,5,"
",3.7004581151832467,1.0,4.067460317460317,1,3.7684489523211573,4.05693686302025,GOOD
1193,44,Indomie,Special Chicken,Pack,Indonesia,4.25,,3.7004581151832467,1.0,4.067460317460317,1,3.912547889075621,4.103985011889375,GOOD
1194,43,Kim Ve Wong,Jaopai Series: Vegetarian Instant Noodles,Bowl,Taiwan,0,,3.6706860706860707,1.0,3.665401785714286,1,3.5779512682895525,3.450255788763336,GOOD
1195,33,Koka,Mi Hai Tom Prawn,Pack,Singapore,3.75,,3.7004581151832467,1.0,4.126146788990826,1,3.6465845218931303,4.156998172010022,GOOD
1196,32,Koka,Mi Hai Cua Crab Flavor,Pack,Singapore,3.5,,3.7004581151832467,1.0,4.126146788990826,1,3.638519745610815,4.065942394568302,GOOD
1197,30,Myojo,Special Duck,Pack,Japan,1,,3.7004581151832467,1.0,3.981605113636364,1,3.82907264269326,3.8166052639127575,GOOD
1198,28,Nissin,Chikin Ramen,Pack,Japan,5,,3.7004581151832467,1.0,3.981605113636364,1,3.7374394664643202,3.856846081645018,GOOD
1199,27,Nissin,Demae Ramen Curry Flavor,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1,3.6862460325201485,4.044921483622321,GOOD
1200,26,Nissin,Soba Noodles With Mayo Mustard Squirt,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1,3.6472000684684622,3.9091715261296573,GOOD
1201,25,Nissin,Demae Ramen Spicy Flavor,Pack,Japan,3,,3.7004581151832467,1.0,3.981605113636364,1,3.7462362708554218,4.117687872709753,GOOD
1202,24,Nissin,Demae Ramen Spicy Seafood With Chili Pepper,Pack,Japan,2,,3.7004581151832467,1.0,3.981605113636364,1,3.700957425611145,3.980093610815318,GOOD
1203,22,Nongshim,Ansungtangmyun Noodle Soup,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1,3.6680918215399587,3.928387432233225,GOOD
1204,21,Nongshim,Champong Oriental Noodles,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.710190560682952,3.8079789900689183,GOOD
1205,20,Nongshim,Neoguri (Seafood'n'Spicy),Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1,3.801016347244181,3.62597086655965,GOOD
1206,19,Nongshim,Shin Ramyun,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.522924891432699,3.8795206620768763,GOOD
1207,18,Ottogi,Jin Ramen (Hot Taste),Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1,3.565900050158867,3.870970833619449,GOOD
1208,16,Samyang,Kalgug-Su (Spicy),Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1,3.6685931578467876,3.7246244373878614,GOOD
1209,15,Samyang,Pojangmacha U-dong,Pack,South Korea,2.5,,3.7004581151832467,1.0,3.7905537459283383,1,3.6271824109220305,3.695057914319937,GOOD
1210,14,Samyang,Hot,Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1,3.590319045657214,3.6349011329586234,GOOD
1211,13,Sapporo Ichiban,Chow Mein,Pack,Japan,5,2012 #4,3.7004581151832467,1.0,3.981605113636364,1,3.671502696754775,3.9163497136118988,GOOD
1212,12,Sapporo Ichiban,Shrimp Flavor,Pack,Japan,2.5,,3.7004581151832467,1.0,3.981605113636364,1,3.831717062090071,3.99297447164804,GOOD
1213,11,Six Fortune,Chicken Flavor Instant Soup Noodle,Pack,South Korea,2,,3.7004581151832467,1.0,3.7905537459283383,1,3.740456493194269,3.8378621316401187,GOOD
1214,8,Tung-I,Chinese Beef Instant Rice Noodle,Pack,Taiwan,3,,3.7004581151832467,1.0,3.665401785714286,1,3.8546765450114844,3.685107061506593,GOOD
0,2578,Nissin,Cup Noodles Chicken Vegetable,Cup,USA,2.25,,3.4984999999999995,0.0,3.457043343653251,0,3.487514407511326,3.540047087042644,BAD
1,2541,Nissin,Cup Noodles Very Veggie Spicy Chicken Flavor Ramen Noodle Soup,Cup,USA,5,,3.4984999999999995,0.0,3.457043343653251,0,3.699937197334126,3.557152689026451,BAD
2,2538,Nissin,Cup Noodles Very Veggie Beef Flavor Ramen Noodle Soup,Cup,USA,5,,3.4984999999999995,0.0,3.457043343653251,0,3.4721486744647607,3.395144996711938,BAD
3,2535,Nissin,Cup Noodles Very Veggie Chicken Flavor Ramen Noodle Soup,Cup,USA,5,,3.4984999999999995,0.0,3.457043343653251,0,3.4588154453757065,3.6055922978223545,BAD
4,2513,Pringles,Nissin Top Ramen Chicken Flavor Potato Crisps ,Can,USA,3.5,,3.5,0.0,3.457043343653251,0,3.463730838198558,3.3406184765035225,BAD
5,2497,Nissin,Cup Noodles Spicy,Cup,Germany,3.75,,3.4984999999999995,0.0,3.638888888888889,0,3.573820030013698,3.6172234226603948,BAD
6,2495,Nissin,Cup Noodles Huhn (Chicken),Cup,Germany,3.75,,3.4984999999999995,0.0,3.638888888888889,0,3.602167470575214,3.8061645967148965,BAD
7,2493,Nissin,Cup Noodles Curry,Cup,Germany,3.75,,3.4984999999999995,0.0,3.638888888888889,0,3.5816051821877357,3.505483111797157,BAD
8,2491,Nissin,Soba Yakitori Chicken,Cup,Germany,5,,3.4984999999999995,0.0,3.638888888888889,0,3.4125032124646952,3.6818335201207675,BAD
9,2489,Nissin,Cup Noodles Ente (Duck),Cup,Germany,3,,3.4984999999999995,0.0,3.638888888888889,0,3.344979726474223,3.5808495963998443,BAD
10,2487,Nissin,Soba Sukiyaki Beef,Cup,Germany,4.5,,3.4984999999999995,0.0,3.638888888888889,0,3.6002594758770003,3.5894904596250248,BAD
11,2485,Nissin,Cup Noodles Shrimps,Cup,Germany,3,,3.4984999999999995,0.0,3.638888888888889,0,3.6731678561080923,3.943386670332277,BAD
12,2465,Nissin,Cup Noodles XO Sauce Seafood,Cup,China,3.75,,3.4984999999999995,0.0,3.4218934911242602,0,3.370997545769825,3.4450130585737315,BAD
13,2426,Dr. McDougall's,Vegan Pad Thai Noodle Soup,Cup,USA,0,,3.4984999999999995,0.0,3.457043343653251,0,3.434924962772038,3.342867865483018,BAD
14,2420,Nissin,Cup Noodles Spicy Seafood Flavor,Cup,China,3.75,,3.4984999999999995,0.0,3.4218934911242602,0,3.63677148374529,3.452497925296246,BAD
15,2398,Liang Cheng Mai,Shaanxi Cold Noodle: Mustard Spicy,Tray,China,1,,3.545138888888889,0.0,3.4218934911242602,0,3.5424215386542732,3.36130712558373,BAD
16,2389,Gefen,Imitation Chicken Flavor,Cup,USA,4,,3.4984999999999995,0.0,3.457043343653251,0,3.478397582955325,3.4574702561423267,BAD
17,2383,Nissin,Cup Noodles Beef Flavor Ramen Noodle Soup (New Recipe),Cup,USA,3.5,,3.4984999999999995,0.0,3.457043343653251,0,3.2206961616689798,3.3330427025277674,BAD
18,2379,Nissin,Cup Noodles Hot & Spicy Shrimp Flavor Ramen Noodle Soup (New Recipe),Cup,USA,2.5,,3.4984999999999995,0.0,3.457043343653251,0,3.643887954424091,3.3326284874067564,BAD
19,2376,Nissin,Disney Cuties Instant Chicken With Corn Flavour,Cup,Thailand,3.25,,3.4984999999999995,0.0,3.3848167539267022,0,3.3761794082998833,3.3452181093598035,BAD
20,2349,Fantastic,Noodles Chicken & Corn Flavour,Cup,Australia,3,,3.4984999999999995,0.0,3.1386363636363637,0,3.777957554223695,3.274987203650862,BAD
21,2327,Nissin,Cup Noodles Spicy Lime Flavor Ramen Noodle Soup (New Recipe),Cup,USA,4,,3.4984999999999995,0.0,3.457043343653251,0,3.61447268871432,3.5644840029867484,BAD
22,2308,Fantastic,Noodles Chicken Chow Mein Flavour,Cup,Australia,4,,3.4984999999999995,0.0,3.1386363636363637,0,3.4882846126572065,3.132948292494554,BAD
23,2301,Suimin,Noodle With Oriental Chicken Flavour,Cup,Australia,3,,3.4984999999999995,0.0,3.1386363636363637,0,3.5940702078659204,3.193897713407961,BAD
24,2298,Nissin,Cup Noodles Spicy Chile Chicken (New Recipe),Cup,USA,4,,3.4984999999999995,0.0,3.457043343653251,0,3.4545529664166907,3.410017657913129,BAD
25,2296,Suimin,Noodles With Chicken Flavour,Cup,Australia,3,,3.4984999999999995,0.0,3.1386363636363637,0,3.4706779347351744,3.1350772665846933,BAD
26,2295,Nissin,Cup Noodles Seafood,Cup,China,4,,3.4984999999999995,0.0,3.4218934911242602,0,3.5206468598513294,3.5179945158266306,BAD
27,2285,Fantastic,Noodles Beef Flavour,Cup,Australia,3,,3.4984999999999995,0.0,3.1386363636363637,0,3.526372950294049,3.130882224673682,BAD
28,2276,Nissin,Cup Noodles With Shrimp Ramen Noodle Soup (New Recipe),Cup,USA,3,,3.4984999999999995,0.0,3.457043343653251,0,3.608939883673343,3.3990944982046316,BAD
29,2274,Suimin,Noodles With Braised Beef Flavour,Cup,Australia,4,,3.4984999999999995,0.0,3.1386363636363637,0,3.346225017622787,3.147066199903885,BAD
30,2266,Nissin,Disney Cuties Instant Noodle Crab Flavour,Cup,Thailand,4,,3.4984999999999995,0.0,3.3848167539267022,0,3.3911469869884003,3.5311621958192463,BAD
31,2262,Dream Kitchen,Curry Flavour Instant Noodles,Cup,USA,5,,3.4984999999999995,0.0,3.457043343653251,0,3.403450947006761,3.6661352862617225,BAD
32,2254,Nissin,Disney Cuties Instant Noodle Seaweed Flavour,Cup,Thailand,3,,3.4984999999999995,0.0,3.3848167539267022,0,3.5027616882955326,3.2543412123436375,BAD
33,2253,Singa-Me,Instant Noodles Mi Goreng Flavour,Cup,Australia,4,,3.4984999999999995,0.0,3.1386363636363637,0,3.5462763715144128,3.285173221725073,BAD
34,2248,Nongshim,Shin Noodle Soup,Cup,USA,5,,3.4984999999999995,0.0,3.457043343653251,0,3.6830309098077474,3.2147537121646454,BAD
35,2246,Dream Kitchen,Soy Sauce,Cup,USA,4,,3.4984999999999995,0.0,3.457043343653251,0,3.5792252125730624,3.5398503753141566,BAD
36,2242,Great Value,Beef Style Noodles With Vegetables,Cup,Canada,3,,3.4984999999999995,0.0,2.2439024390243905,0,3.5272794091406907,2.243970733650075,BAD
37,2239,Nissin,Cup Noodles Chicken Flavor Ramen Noodle Soup (New Recipe),Cup,USA,4,,3.4984999999999995,0.0,3.457043343653251,0,3.378276617422576,3.3392256168962806,BAD
38,2231,Fantastic,Noodle Chicken Flavour,Cup,Australia,4,,3.4984999999999995,0.0,3.1386363636363637,0,3.556344352702471,3.0470447882571285,BAD
39,2219,Fantastic,Noodles Crispy Bacon Flavour,Cup,Australia,1,,3.4984999999999995,0.0,3.1386363636363637,0,3.377107684667657,3.2718008898669764,BAD
40,2211,Nissin,Disney Cuties Instant Noodle Roast Pork Flavour,Cup,Thailand,3,,3.4984999999999995,0.0,3.3848167539267022,0,3.6166094368032535,3.344876370845952,BAD
41,2201,Mr. Lee's Noodles,Penang Chicken Curry Laksa,Cup,UK,2,,3.4984999999999995,0.0,2.9971014492753625,0,3.556627061154549,2.9015354737819954,BAD
42,2200,Mr. Lee's Noodles,Shaolin Monk Vegetables,Cup,UK,5,,3.4984999999999995,0.0,2.9971014492753625,0,3.564853094408395,2.9835520938713325,BAD
43,2199,Mr. Lee's Noodles,Tai Chi Chicken,Cup,UK,3,,3.4984999999999995,0.0,2.9971014492753625,0,3.401466364988528,2.807117603660581,BAD
44,2198,Mr. Lee's Noodles,Dragon Fire Mushroom,Cup,UK,3,,3.4984999999999995,0.0,2.9971014492753625,0,3.439677435200086,3.0194631049220146,BAD
45,2197,Mr. Lee's Noodles,Hong Kong Street Beef,Cup,UK,5.00,,3.4984999999999995,0.0,2.9971014492753625,0,3.4641953528753215,3.02489681334052,BAD
46,2196,Mr. Lee's Noodles,Warrior Fighting Shrimp,Cup,UK,3.3,,3.4984999999999995,0.0,2.9971014492753625,0,3.312699462523034,3.0015248138698523,BAD
47,2188,Singa-Me,Instant Noodles Chicken Flavour,Cup,Australia,2.5,,3.4984999999999995,0.0,3.1386363636363637,0,3.5044065725802223,3.0064771847479346,BAD
48,2174,MAMA,Cup Rice Noodles Tom Saab Flavour,Cup,Thailand,5,,3.4984999999999995,0.0,3.3848167539267022,0,3.664081766745997,3.468975898148419,BAD
49,2167,Great Value,Vegetable Flavour Noodles With Vegetables,Cup,Canada,3,,3.4984999999999995,0.0,2.2439024390243905,0,3.6403320705720543,2.2471260705001197,BAD
50,2165,Suimin,Noodles With Hot & Spicy Flavour,Cup,Australia,3,,3.4984999999999995,0.0,3.1386363636363637,0,3.6409253428098536,2.979033346243207,BAD
51,2147,Maruchan,Instant Lunch Pork Flavor Ramen Noodles With Vegetables,Cup,USA,3,,3.4984999999999995,0.0,3.457043343653251,0,3.2550757394342296,3.3795513859906032,BAD
52,2145,Dream Kitchen,Tonkotsu,Cup,USA,3,,3.4984999999999995,0.0,3.457043343653251,0,3.379757693107975,3.506754932197623,BAD
53,2132,Maruchan,Instant Lunch Chipotle Chicken Flavor Ramen Noodle Soup,Cup,USA,5.0,,3.4984999999999995,0.0,3.457043343653251,0,3.5221710482528223,3.554974667019173,BAD
54,2127,Suimin,Noodles With Chicken & Sweet Corn Flavour,Cup,Australia,2.25,,3.4984999999999995,0.0,3.1386363636363637,0,3.441342631219254,3.139164934355626,BAD
55,2123,Nissin,Cup Noodles Tom Yum Shrimp Sabb Flavour,Cup,Thailand,5,,3.4984999999999995,0.0,3.3848167539267022,0,3.4858671739490803,3.4275309598961403,BAD
56,2120,Nissin,Super Tom Yum Shrimp,Cup,Thailand,3.50,,3.4984999999999995,0.0,3.3848167539267022,0,3.4642896774743748,3.381141262720719,BAD
57,2119,Nissin,Cup Noodles Minced Pork Flavour,Cup,Thailand,3.50,,3.4984999999999995,0.0,3.3848167539267022,0,3.460223561875701,3.4300452233022325,BAD
58,2118,Nissin,Chilli Noodles Tom Yum Shrimp Creamy Soup Flavour,Cup,Thailand,3.25,,3.4984999999999995,0.0,3.3848167539267022,0,3.5532740689819438,3.2660949892575717,BAD
59,2115,Nissin,Cup Noodles Moo Manao Flavour,Cup,Thailand,4.00,,3.4984999999999995,0.0,3.3848167539267022,0,3.5193639210640977,3.398717543387923,BAD
60,2113,Nissin,Cup Noodles Seafood Creamy Flavour,Cup,Thailand,4,,3.4984999999999995,0.0,3.3848167539267022,0,3.4335628115074246,3.2844855296667337,BAD
61,2098,Nongshim,Kimchi Flavor Noodle Soup,Cup,USA,5,,3.4984999999999995,0.0,3.457043343653251,0,3.5579124597179,3.384454256253755,BAD
62,2054,Suimin,Noodles Curried Prawn Flavour,Cup,Australia,3.25,,3.4984999999999995,0.0,3.1386363636363637,0,3.505411040953533,3.0720357640374694,BAD
63,2053,Maruchan,Instant Lunch Sriracha Chicken Flavor Ramen Noodle Soup,Cup,USA,3.75,,3.4984999999999995,0.0,3.457043343653251,0,3.569337291192593,3.2951014120735813,BAD
64,2042,Suimin,Noodles Mi Goreng,Cup,Australia,4.3,,3.4984999999999995,0.0,3.1386363636363637,0,3.4744814372646,3.0802711769348616,BAD
65,2034,Fantastic,Noodles Oriental Flavour,Cup,Australia,3.25,,3.4984999999999995,0.0,3.1386363636363637,0,3.558692293543365,2.9412581049491564,BAD
66,2029,Singa-Me,Instant Noodles Beef Flavour,Cup,Australia,2,,3.4984999999999995,0.0,3.1386363636363637,0,3.5148954127251453,3.1771782249143365,BAD
67,2025,Urban Noodle,Authentic Street Food Chow Mein,Cup,UK,2,,3.4984999999999995,0.0,2.9971014492753625,0,3.424170944086001,3.0088917907704302,BAD
68,2024,Urban Noodle,Authentic Street Food Pad Thai,Cup,UK,2.5,,3.4984999999999995,0.0,2.9971014492753625,0,3.464214773486723,3.1210360176613516,BAD
69,2023,Urban Noodle,Authentic Street Food Black Bean,Cup,UK,0,,3.4984999999999995,0.0,2.9971014492753625,0,3.4552946560112616,2.953761816364035,BAD
70,2022,Urban Noodle,Authentic Street Food Thai Red Curry,Cup,UK,3,,3.4984999999999995,0.0,2.9971014492753625,0,3.4937382815777553,3.055184490396692,BAD
71,2021,Urban Noodle,Authentic Street Food Satay,Cup,UK,5,,3.4984999999999995,0.0,2.9971014492753625,0,3.4207441662815223,3.13077999559402,BAD
72,2016,Great Value,Chicken Style Noodles With Vegetables,Cup,Canada,3.5,,3.4984999999999995,0.0,2.2439024390243905,0,3.6544002132084543,2.2498054443406357,BAD
73,2009,Conimex,Oriental Noodles Soto Ajam,Cup,Netherlands,3,,3.4984999999999995,0.0,2.4833333333333334,0,3.4406323736093194,2.4657849616972456,BAD
74,1980,Suimin,Noodles Witrh Prawn & Chicken Flavour,Cup,Australia,3.5,,3.4984999999999995,0.0,3.1386363636363637,0,3.504105997275758,3.21459678393192,BAD
75,1963,Kabuto Noodles,Rice Noodles Vegetable Laksa,Cup,UK,3.75,,3.4984999999999995,0.0,2.9971014492753625,0,3.3179504000327085,3.1406470719607587,BAD
76,1962,Kabuto Noodles,Rice Noodles Chicken Pho,Cup,UK,3.5,,3.4984999999999995,0.0,2.9971014492753625,0,3.5686733428093937,2.7998757278538124,BAD
77,1961,Kabuto Noodles,Chicken Ramen,Cup,UK,4.25,,3.4984999999999995,0.0,2.9971014492753625,0,3.4202022030249277,2.867423311263871,BAD
78,1960,Kabuto Noodles,Chilli Chicken Ramen,Cup,UK,4,,3.4984999999999995,0.0,2.9971014492753625,0,3.4339566226426825,3.02409569073521,BAD
79,1958,IbuRamen,Mi Goreng Bento Noodles In A Box Curry Masala Flavour,Tray,USA,4,,3.545138888888889,0.0,3.457043343653251,0,3.5045317812699226,3.4169918838637074,BAD
80,1957,MAMA,Cup Vegetarian Instant Noodles Tom Yum Flavour,Cup,Thailand,4,,3.4984999999999995,0.0,3.3848167539267022,0,3.5858269208213085,3.4851937530698454,BAD
81,1951,Nissin,Cup Noodles Ramen Noodle Soup Hearty Chicken Flavor [New Package],Cup,USA,4.25,,3.4984999999999995,0.0,3.457043343653251,0,3.5285218980473614,3.529477718155554,BAD
82,1923,Conimex,Oriental Noodles Teriyaki,Cup,Netherlands,0.5,,3.4984999999999995,0.0,2.4833333333333334,0,3.5599223996219975,2.3182642353743312,BAD
83,1921,Nissin,Cup Noodles Ramen Noodle Soup Chicken Flavor [New Package],Cup,USA,3.5,,3.4984999999999995,0.0,3.457043343653251,0,3.4436902471362347,3.3646184825053265,BAD
84,1917,IbuRamen,Mi Goreng Bento Noodles In A Box Hot Sweet & Sour Flavor,Tray,USA,0.25,,3.545138888888889,0.0,3.457043343653251,0,3.667603037827295,3.625439991339201,BAD
85,1910,Nissin,Chow Mein Pad Thai,Tray,USA,3,,3.545138888888889,0.0,3.457043343653251,0,3.7740672296884656,3.4209930233507126,BAD
86,1891,Nissin,Cup Noodles Homestyle Chicken,Cup,USA,3.5,,3.4984999999999995,0.0,3.457043343653251,0,3.530578656836895,3.548963188488612,BAD
87,1871,Nissin,Cup Noodles Minced Pork Flavour,Cup,Thailand,3.75,,3.4984999999999995,0.0,3.3848167539267022,0,3.517957309716761,3.412842309027665,BAD
88,1861,Conimex,Oriental Noodles Groene Curry,Cup,Netherlands,0.5,,3.4984999999999995,0.0,2.4833333333333334,0,3.459142783885346,2.4091840913116864,BAD
89,1857,IbuRamen,Mi Goreng Bento Noodles In A Box Shallot Teriyaki Flavor,Tray,USA,3.25,,3.545138888888889,0.0,3.457043343653251,0,3.6896981706052117,3.4422239667438554,BAD
90,1846,Nissin,Chow Mein Savory Sauce And Restayrant Quality Noodles Roast Chicken Flavor ,Tray,USA,4.5,,3.545138888888889,0.0,3.457043343653251,0,3.488116458542013,3.4561638156155468,BAD
91,1824,Nongshim,Soon Veggie Noodle Soup,Cup,USA,5,,3.4984999999999995,0.0,3.457043343653251,0,3.4236944151564477,3.583173364522688,BAD
92,1808,Mama,Vegetarian Instant Cup Noodle Tofu & Shiitake Flavour,Cup,Thailand,3.5,,3.4984999999999995,0.0,3.3848167539267022,0,3.509689703666038,3.483757522338144,BAD
