,Review #,Brand,Variety,Style,Country,Stars,Top Ten,Style_value,Style_label,Country_value,Country_label
2128,452,Myojo,Hyoubanya No Chukasoba Soy Sauce,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1
2129,451,Myojo,Ippeichan Soybean Paste,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1
2130,450,Ottogi,Ppushu Ppushu Tteobokki,Pack,South Korea,3.25,,3.7004581151832467,1.0,3.7905537459283383,1
2131,449,Wu Mu,Beef Flavor Ramen,Pack,Taiwan,4.25,,3.7004581151832467,1.0,3.665401785714286,1
2132,448,Ve Wong,Kung Fu Artificial Sesame Chicken,Bowl,Taiwan,3.75,,3.6706860706860707,1.0,3.665401785714286,1
2133,447,Ve Wong,Little Prince Bacon,Pack,Vietnam,4.75,,3.7004581151832467,1.0,3.187962962962963,0
2134,446,Sao Tao,Noodle King Hong Koing Style Wonton,Bowl,Hong Kong,2.25,,3.6706860706860707,1.0,3.8018248175182485,1
2135,445,iNoodle,Taiwan Style Chow Mein,Pack,Taiwan,2.25,,3.7004581151832467,1.0,3.665401785714286,1
2136,444,Mr. Udon,Chicken,Pack,South Korea,3.25,,3.7004581151832467,1.0,3.7905537459283383,1
2137,443,Lucky Me!,N-Rich Chicken Tinola,Pack,Philippines,4,,3.7004581151832467,1.0,3.3297872340425534,0
2138,442,Nongshim,Kalguksoo,Pack,South Korea,4.5,,3.7004581151832467,1.0,3.7905537459283383,1
2139,441,Ottogi,Spice Seafood,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1
2140,440,Maruchan,Instant Lunch Hot spicy Beef,Cup,USA,2.75,,3.4984999999999995,0.0,3.457043343653251,0
2141,439,Little Cook,Tom Yum Seafood Creamy,Bowl,Thailand,3,,3.6706860706860707,1.0,3.3848167539267022,0
2142,438,Samyang,Beef,Bowl,South Korea,3.75,,3.6706860706860707,1.0,3.7905537459283383,1
2143,437,Nongshim,Big Bowl Spicy Kimchi,Bowl,South Korea,3.25,,3.6706860706860707,1.0,3.7905537459283383,1
2144,436,Unif,Artificial Beef With Sauerkraut,Bowl,Taiwan,3.75,,3.6706860706860707,1.0,3.665401785714286,1
2145,435,Mi Sedaap,Mie Sambal Goreng,Pack,Indonesia,4.25,,3.7004581151832467,1.0,4.067460317460317,1
2146,434,Mi Sedaap,Kari Spesial,Pack,Indonesia,4.5,2012 #5,3.7004581151832467,1.0,4.067460317460317,1
2147,433,Lucky Me!,Supreme Bulalo,Bowl,Philippines,3.25,,3.6706860706860707,1.0,3.3297872340425534,0
2148,432,Ve Wong,Instant Bean Thread Seafood,Bowl,Taiwan,2.5,,3.6706860706860707,1.0,3.665401785714286,1
2149,431,Unif / Tung-I,Chinese Onion Rice Noodle,Pack,Taiwan,2.75,,3.7004581151832467,1.0,3.665401785714286,1
2150,430,Quickchow,Pancit Canton toyo Mansi,Pack,Philippines,5,,3.7004581151832467,1.0,3.3297872340425534,0
2151,429,Quickchow,Chicken Mami,Pack,Philippines,3.75,,3.7004581151832467,1.0,3.3297872340425534,0
2152,428,Kamfen,E Menm Chicken,,China,3.75,,,,3.4218934911242602,0
2153,427,Koka,Mi Hai Cua Crab Flavor,Pack,Singapore,5,,3.7004581151832467,1.0,4.126146788990826,1
2154,426,Vifon,Tu quy Chicken,Pack,Vietnam,3,,3.7004581151832467,1.0,3.187962962962963,0
2155,425,Chikara,Shrimp Udon,Pack,USA,4.5,,3.7004581151832467,1.0,3.457043343653251,0
2156,424,Q,Noodle With Sesame Sauce,Pack,Taiwan,3.25,,3.7004581151832467,1.0,3.665401785714286,1
2157,423,Noodle Time,Shin Cup,Cup,South Korea,3,,3.4984999999999995,0.0,3.7905537459283383,1
2158,422,Vifon,Mi Lau Thai Thai Stle,Bowl,Vietnam,4,,3.6706860706860707,1.0,3.187962962962963,0
2159,421,Myojo,Kakesoba Desse Soy Sauce,Bowl,Japan,2.75,,3.6706860706860707,1.0,3.981605113636364,1
2160,420,Sapporo Ichiban,Beef Flavorc,Cup,USA,3.5,,3.4984999999999995,0.0,3.457043343653251,0
2161,419,Myojo,Ramen Desse Shio,Bowl,Japan,4.25,,3.6706860706860707,1.0,3.981605113636364,1
2162,418,iNoodle,Udon Noodle Soup Oriental,Pack,Taiwan,3.75,,3.7004581151832467,1.0,3.665401785714286,1
2163,417,Vifon,Tu Quy Spicy Beef,Pack,Vietnam,3.5,,3.7004581151832467,1.0,3.187962962962963,0
2164,416,Sapporo Ichiban,Chicken Flavor,Cup,USA,3.75,,3.4984999999999995,0.0,3.457043343653251,0
2165,415,Ve Wong,Artificial Classic Beef,Bowl,Taiwan,3.75,,3.6706860706860707,1.0,3.665401785714286,1
2166,414,Doll,Artificial Beef Flavor,Pack,Hong Kong,2.5,,3.7004581151832467,1.0,3.8018248175182485,1
2167,413,Souper,Alimentary Paste Chow Mein,Pack,Taiwan,4.25,,3.7004581151832467,1.0,3.665401785714286,1
2168,412,Maruchan,Midori No Tanuki,Bowl,Japan,4.125,,3.6706860706860707,1.0,3.981605113636364,1
2169,411,Sunlee,Crab Vermicelli,Bowl,Thailand,3.25,,3.6706860706860707,1.0,3.3848167539267022,0
2170,410,Lucky Me!,Instant Bulalo Bone Marrow,Pack,Philippines,3.75,,3.7004581151832467,1.0,3.3297872340425534,0
2171,409,Payless,Instant Mami Chicken,Pack,Philippines,4,,3.7004581151832467,1.0,3.3297872340425534,0
2172,408,Gomex,3 Mien Mi Tom Chua Cay Hot sour Shrimp,Pack,Vietnam,2.25,,3.7004581151832467,1.0,3.187962962962963,0
2173,407,Ottogi,Snack Ramyon,Cup,South Korea,3.5,,3.4984999999999995,0.0,3.7905537459283383,1
2174,406,Vifon,Asian Style Instant Noodles Beef,Pack,Vietnam,3.75,,3.7004581151832467,1.0,3.187962962962963,0
2175,405,Ibumie,Harmee Prawn,Pack,Malaysia,3.25,,3.7004581151832467,1.0,4.154193548387097,1
2176,404,Vina Acecook,Hao Hao Sate Onion,Pack,Vietnam,3.75,,3.7004581151832467,1.0,3.187962962962963,0
2177,403,Maruchan,Instant Lunch Lime Flavor with Shrimp,Cup,USA,2.25,,3.4984999999999995,0.0,3.457043343653251,0
2178,402,Sao Tao,Noodle King Scallop Thick,Bowl,Hong Kong,3,,3.6706860706860707,1.0,3.8018248175182485,1
2179,401,Myojo,Suudon Desse Soy Sauce,Bowl,Japan,4.25,,3.6706860706860707,1.0,3.981605113636364,1
2180,400,Nissin,Cup Noodles Seafood Curry,Cup,Hong Kong,4.25,,3.4984999999999995,0.0,3.8018248175182485,1
2181,399,Paldo,Spicy Seafood,Cup,South Korea,3.75,,3.4984999999999995,0.0,3.7905537459283383,1
2182,398,Paldo,Bowl Noodle Beef With Vegetables,Bowl,South Korea,3.75,,3.6706860706860707,1.0,3.7905537459283383,1
2183,397,Quickchow,Quickie Mami La Paz Batchoy,Cup,Philippines,3,,3.4984999999999995,0.0,3.3297872340425534,0
2184,396,Vina Acecook,Bestcook Hot spicy Tom Yum Shrimp,Bowl,Vietnam,4.25,,3.6706860706860707,1.0,3.187962962962963,0
2185,395,Ottogi,Jin Ramen (Mild),Cup,South Korea,3,,3.4984999999999995,0.0,3.7905537459283383,1
2186,394,Paldo,Hwa Cup Hot Spicy,Cup,South Korea,3.5,,3.4984999999999995,0.0,3.7905537459283383,1
2187,393,Kamfen,Dried Mix Noodles XO Sauce,Tray,China,2,,3.545138888888889,0.0,3.4218934911242602,0
2188,392,Nissin,Yakisoba Noodles Karashi,Tray,Japan,5,2012 #3,3.545138888888889,0.0,3.981605113636364,1
2189,391,Myojo,Hyoubanya No Chukasoba Oriental,Pack,Japan,4.25,2012 #6,3.7004581151832467,1.0,3.981605113636364,1
2190,390,Menraku,Curry Soba,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1
2191,389,Mama,Vegetarian Tom Yum,Pack,Thailand,2.75,,3.7004581151832467,1.0,3.3848167539267022,0
2192,388,Maruchan,Instant Lunch Cheddar Cheese,Cup,USA,2.75,,3.4984999999999995,0.0,3.457043343653251,0
2193,387,Nissin,Bowl Noodles Rich & Savory Beef,Bowl,USA,3.75,,3.6706860706860707,1.0,3.457043343653251,0
2194,386,US Canning,Fu Chang Chinese Noodle Company Pork Seafood,Tray,USA,0,,3.545138888888889,0.0,3.457043343653251,0
2195,385,Ve Wong,Hot Of Hots Artificial Black Peppered Beef,Bowl,Taiwan,1.25,,3.6706860706860707,1.0,3.665401785714286,1
2196,384,Nissin,Demae Iccho Tom Yam Goong Macaroni,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1
2197,383,Lucky Me!,Chicken Na Chicken,Pack,Philippines,2.75,,3.7004581151832467,1.0,3.3297872340425534,0
2198,382,Lucky Me!,N-Rich Artificial Chicken With Ginger,Pack,Philippines,2.5,,3.7004581151832467,1.0,3.3297872340425534,0
2199,381,Saigon Ve Wong,Kung Fu Artificial Beef Rice Noodle,Pack,Vietnam,4.25,,3.7004581151832467,1.0,3.187962962962963,0
2200,380,Rhee Bros Assi,Pho Vietnamese Noodle Soup,Tray,South Korea,3.75,,3.545138888888889,0.0,3.7905537459283383,1
2201,379,Nissin,Chow Mein Thai Peanut,Tray,USA,2.5,,3.545138888888889,0.0,3.457043343653251,0
2202,378,Ve Wong,Hot Of Hots Artificial Satay Beef,Bowl,Taiwan,3.75,,3.6706860706860707,1.0,3.665401785714286,1
2203,377,Sau Tao,Ho Fan Abalone Chicken,Bowl,Hong Kong,4,,3.6706860706860707,1.0,3.8018248175182485,1
2204,376,Sau Tao,Noodle King Lobster Thick,Bowl,Hong Kong,2.75,,3.6706860706860707,1.0,3.8018248175182485,1
2205,375,Vifon,Pho Bo Beef Rice Noodle,Pack,Vietnam,0.5,,3.7004581151832467,1.0,3.187962962962963,0
2206,374,Vifon,Asian Style Instant Noodles Shrimp,Pack,Vietnam,3.75,,3.7004581151832467,1.0,3.187962962962963,0
2207,373,Nissin,Cup Noodles Chicken Vegetable,Cup,USA,2.75,,3.4984999999999995,0.0,3.457043343653251,0
2208,372,Noodle Time,Spicy Thai,Bowl,Canada,0.5,,3.6706860706860707,1.0,2.2439024390243905,0
2209,371,Nissin,Chow Noodles Alfredo,Tray,USA,3.75,,3.545138888888889,0.0,3.457043343653251,0
2210,370,Fuku,Superior Soup,Pack,Hong Kong,5,,3.7004581151832467,1.0,3.8018248175182485,1
2211,369,Bon Go Jang,Tofu Udon Dosirak,Tray,South Korea,3.75,,3.545138888888889,0.0,3.7905537459283383,1
2212,368,Knorr,Chili Pork,Cup,Thailand,3.5,,3.4984999999999995,0.0,3.3848167539267022,0
2213,367,Saigon Ve Wong,Kung Fu Artificial Chicken,Pack,Vietnam,3.25,,3.7004581151832467,1.0,3.187962962962963,0
2214,366,Payless,Pancit Shanghai,Pack,Philippines,2.75,,3.7004581151832467,1.0,3.3297872340425534,0
2215,365,Nissin,Cup Noodles Prawn,Cup,Singapore,3.25,,3.4984999999999995,0.0,4.126146788990826,1
2216,364,Sao Tao,Noodle King Beef Hong Kong Style,Bowl,Hong Kong,2.5,,3.6706860706860707,1.0,3.8018248175182485,1
2217,363,Nissin,Demae Iccho Tonkotsu Macaroni,Pack,Japan,3.5,,3.7004581151832467,1.0,3.981605113636364,1
2218,362,Vina Acecook,Daily Hot & Sour With Shrimp,Pack,Vietnam,4.5,,3.7004581151832467,1.0,3.187962962962963,0
2219,361,Tayho,Vermicelli With Pork,Bowl,USA,1.25,,3.6706860706860707,1.0,3.457043343653251,0
2220,360,Nissin,Cup Noodles Hearty Chicken,Cup,USA,2.5,,3.4984999999999995,0.0,3.457043343653251,0
2221,359,Nissin,Bowl Noodles Hot & Spicy Beef,Bowl,USA,3.75,,3.6706860706860707,1.0,3.457043343653251,0
2222,358,Doll,Spicy Artificial Pork,Pack,Hong Kong,3.75,,3.7004581151832467,1.0,3.8018248175182485,1
2223,357,Payless,Xtra Big Kalamansi Pancit Canton,Pack,Philippines,4,,3.7004581151832467,1.0,3.3297872340425534,0
2224,356,Maruchan,Ramen Noodle Soup Roast Beef,Pack,USA,2.75,,3.7004581151832467,1.0,3.457043343653251,0
2225,355,Nongshim,Noodle Lite 275 Udon Mushroom,Bowl,South Korea,2.5,,3.6706860706860707,1.0,3.7905537459283383,1
2226,354,Maruchan,Instant Lunch Chicken 35% Less Sodium,Cup,USA,3,,3.4984999999999995,0.0,3.457043343653251,0
2227,353,Nissin,Top Ramen Chili,Pack,USA,3.25,,3.7004581151832467,1.0,3.457043343653251,0
2228,352,Maruchan,Ramen Noodle Soup Chili,Pack,USA,2.75,,3.7004581151832467,1.0,3.457043343653251,0
2229,351,Nissin,Top Ramen Picante Beef,Pack,USA,3,,3.7004581151832467,1.0,3.457043343653251,0
2230,350,Nissin,Souper Meal Tomato Garlic Shrimp,Bowl,USA,3.5,,3.6706860706860707,1.0,3.457043343653251,0
2231,349,Ottogi,Ramen Bokki,Bowl,South Korea,3.25,,3.6706860706860707,1.0,3.7905537459283383,1
2232,348,Paldo,Bowl Noodle Kimchi,Bowl,South Korea,3.5,,3.6706860706860707,1.0,3.7905537459283383,1
2233,347,Sunny Maid,Mi Chay Vegetarian,Pack,Taiwan,1.75,,3.7004581151832467,1.0,3.665401785714286,1
2234,346,Paldo,Bowl Noodle Spicy Artificial Chicken,Bowl,South Korea,3.125,,3.6706860706860707,1.0,3.7905537459283383,1
2235,345,Myojo,Charumera Shoyu,Pack,Japan,3.5,,3.7004581151832467,1.0,3.981605113636364,1
2236,344,Paldo,Stirfried Kimchi,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1
2237,343,Super Bihun,Goreng Rice Noodles,Pack,Indonesia,4.5,,3.7004581151832467,1.0,4.067460317460317,1
2238,342,Nongshim,Shin Big Bowl,Bowl,South Korea,3.5,,3.6706860706860707,1.0,3.7905537459283383,1
2239,341,Vina Acecook,Daily Vegetarian,Pack,Vietnam,3.75,,3.7004581151832467,1.0,3.187962962962963,0
2240,340,Shirakiku,Japanese Style Tokusen Shoyu,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1
2241,339,Payless,Xtra Big Chilimansi Pancit Canton,Pack,Philippines,4.5,,3.7004581151832467,1.0,3.3297872340425534,0
2242,338,Nissin,Big Cup Noodles Chicken,Cup,USA,2.25,,3.4984999999999995,0.0,3.457043343653251,0
2243,337,Maruchan,Ramen Noodle Soup Creamy Chicken,Pack,USA,5,,3.7004581151832467,1.0,3.457043343653251,0
2244,336,Six Fortune,Instant Noodles With Soup,Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1
2245,335,Goku Uma,Hot & Spicy Beef,Bowl,Japan,3.5,,3.6706860706860707,1.0,3.981605113636364,1
2246,334,Nissin,Big Cup Noodles Beef,Cup,USA,2.125,,3.4984999999999995,0.0,3.457043343653251,0
2247,333,Nissin,Big Cup Noodles Shrimp,Cup,USA,2.25,,3.4984999999999995,0.0,3.457043343653251,0
2248,332,Nongshim,Champong Oriental Noodles,Cup,South Korea,3.75,"
",3.4984999999999995,0.0,3.7905537459283383,1
2249,331,Sunlee,Crab Noodle,Bowl,Thailand,4.5,,3.6706860706860707,1.0,3.3848167539267022,0
2250,330,Vifon,Phu Gia Instant Bean Thread Chicken,Pack,Vietnam,3.25,,3.7004581151832467,1.0,3.187962962962963,0
2251,329,Mee Jang,Artificial Beef Flavor,Bowl,Thailand,3.5,,3.6706860706860707,1.0,3.3848167539267022,0
2252,328,Nongshim,Big Bowl Udon,Bowl,South Korea,4.5,,3.6706860706860707,1.0,3.7905537459283383,1
2253,327,Gomex,3 Mien Mi Tom Hum Lobster,Pack,Vietnam,3.5,,3.7004581151832467,1.0,3.187962962962963,0
2254,326,Little Cook,TVP Curry Chicken,Bowl,Thailand,4,,3.6706860706860707,1.0,3.3848167539267022,0
2255,325,Mee Jang,Artificial Pork,Bowl,Thailand,3.5,,3.6706860706860707,1.0,3.3848167539267022,0
2256,324,Nongshim,Big Bowl Spicy Shrimp,Bowl,South Korea,3.5,,3.6706860706860707,1.0,3.7905537459283383,1
2257,323,Ottogi,Jin Ramen (Hot),Cup,South Korea,3.5,,3.4984999999999995,0.0,3.7905537459283383,1
2258,322,Unif,Shrimp Fish,Bowl,Taiwan,3.75,,3.6706860706860707,1.0,3.665401785714286,1
2259,321,Little Cook,TVP Spicy Beef,Bowl,Thailand,4.75,,3.6706860706860707,1.0,3.3848167539267022,0
2260,320,Maruchan,Ramen Noodle Soup Spicy Picante Chicken,Pack,USA,4,,3.7004581151832467,1.0,3.457043343653251,0
2261,319,Maruchan,Ramen Noodle Soup Oriental,Pack,USA,3.75,,3.7004581151832467,1.0,3.457043343653251,0
2262,318,Unif,Super Bowl Artificial Pickled Chilli Beef,Bowl,Taiwan,3.25,,3.6706860706860707,1.0,3.665401785714286,1
2263,317,Maruchan,Yakisoba Cheddar Cheese,Tray,USA,4,,3.545138888888889,0.0,3.457043343653251,0
2264,316,Unif,Super Bowl Artificial Stewed Pork Chop,Bowl,Taiwan,3.5,,3.6706860706860707,1.0,3.665401785714286,1
2265,315,Unif,Super Bowl Artificial Spicy Beef,Bowl,Taiwan,2.75,,3.6706860706860707,1.0,3.665401785714286,1
2266,314,Paldo,Dosirac Mushroom,Tray,South Korea,2.5,,3.545138888888889,0.0,3.7905537459283383,1
2267,313,Paldo,Dosirac Shrimp,Tray,South Korea,4.25,,3.545138888888889,0.0,3.7905537459283383,1
2268,312,Lucky Me!,Supreme Bulalo Artificial Bone Marrow,Bowl,Philippines,1.75,,3.6706860706860707,1.0,3.3297872340425534,0
2269,311,Vifon,Tasty Mushroom,Pack,Vietnam,2,,3.7004581151832467,1.0,3.187962962962963,0
2270,310,Lucky Me!,La Paz Batchoy Beef,Pack,Philippines,2.5,,3.7004581151832467,1.0,3.3297872340425534,0
2271,309,Paldo,Dosirac Beef,Tray,South Korea,3.75,,3.545138888888889,0.0,3.7905537459283383,1
2272,308,Tradition,Imitation Chicken Vegetarian,Pack,USA,3.75,,3.7004581151832467,1.0,3.457043343653251,0
2273,307,Royal Umbrella,Vegetarian Tom Yum,Cup,Thailand,2.75,,3.4984999999999995,0.0,3.3848167539267022,0
2274,306,Rhee Bros Assi,Rice Noodle Anchovy Flavor,Tray,South Korea,3.75,,3.545138888888889,0.0,3.7905537459283383,1
2275,305,Lucky Me!,Supreme Special Beef Carne De Vaca,Bowl,Philippines,3.75,,3.6706860706860707,1.0,3.3297872340425534,0
2276,304,Mama,Pho Bo Rice Noodle Artificial Beef,Bowl,Thailand,3.5,,3.6706860706860707,1.0,3.3848167539267022,0
2277,303,Paldo,Dosirac Artificial Chicken,Tray,South Korea,3.25,,3.545138888888889,0.0,3.7905537459283383,1
2278,302,Samyang,Bowl Noodle Picante Beef,Bowl,South Korea,3.75,,3.6706860706860707,1.0,3.7905537459283383,1
2279,301,Dragonfly,Guilin Style Rice Vermicelli,Bowl,China,4.5,,3.6706860706860707,1.0,3.4218934911242602,0
2280,300,Wu Mu,Steam Spinach Ramen With Onion,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1
2281,299,Lucky Me!,Supreme Sotanghon Artificial Chicken Vermicelli ,Bowl,Philippines,3.75,,3.6706860706860707,1.0,3.3297872340425534,0
2282,298,Nongshim,Hearty Rice Noodle Spicy Veggie Consomme,Pack,South Korea,2.75,,3.7004581151832467,1.0,3.7905537459283383,1
2283,297,Rhee Bros Assi,Rice Noodle Hot & Spicy Kimchi,Tray,South Korea,3.25,,3.545138888888889,0.0,3.7905537459283383,1
2284,296,Nissin,Cup Noodles Crab,Cup,Hong Kong,3.25,,3.4984999999999995,0.0,3.8018248175182485,1
2285,295,Tablemark,Soybean Paste,Bowl,Japan,4.5,,3.6706860706860707,1.0,3.981605113636364,1
2286,294,Paldo,South Korean Seafood,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1
2287,293,Tiger,Onion Flaver Rice Noodle,Bowl,Taiwan,0,,3.6706860706860707,1.0,3.665401785714286,1
2288,292,Paldo,South Korean U Dong,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1
2289,291,Nongshim,Shin Bowl,Bowl,South Korea,3,,3.6706860706860707,1.0,3.7905537459283383,1
2290,290,Doll,Spicy Artificial Beef,Pack,Hong Kong,3,,3.7004581151832467,1.0,3.8018248175182485,1
2291,289,Paldo,South Korean Broad Noodle,Pack,South Korea,2,,3.7004581151832467,1.0,3.7905537459283383,1
2292,288,Saigon Ve Wong,Kung Fu Artificial Beef Rice Noodle,Pack,South Korea,3.25,,3.7004581151832467,1.0,3.7905537459283383,1
2293,287,Paldo,King Cup Lobster,Cup,South Korea,3.75,,3.4984999999999995,0.0,3.7905537459283383,1
2294,286,Myojo,Hyoubanya No Yakisoba Oriental,Tray,Japan,4,,3.545138888888889,0.0,3.981605113636364,1
2295,285,Doll,Artificial Chicken,Pack,Hong Kong,4.5,2012 #9,3.7004581151832467,1.0,3.8018248175182485,1
2296,284,Nissin,Cup Noodles Seafood,Cup,Hong Kong,4.5,,3.4984999999999995,0.0,3.8018248175182485,1
2297,283,Paldo,King Cup Kimchi Pot Stew,Cup,South Korea,4,,3.4984999999999995,0.0,3.7905537459283383,1
2298,282,Doll,Pickled Vegetable,Pack,Hong Kong,4.25,,3.7004581151832467,1.0,3.8018248175182485,1
2299,281,Mama,Oriental Kitchen Hot Spicy,Cup,Thailand,3,,3.4984999999999995,0.0,3.3848167539267022,0
2300,280,Rhee Bros Assi,Rice Noodle Katsuo,Tray,South Korea,4,,3.545138888888889,0.0,3.7905537459283383,1
2301,279,Rhee Bros Assi,Rice Noodles Seafood,Tray,South Korea,3.75,,3.545138888888889,0.0,3.7905537459283383,1
2302,278,Fortune,Udon Mushroom,Pack,USA,3,,3.7004581151832467,1.0,3.457043343653251,0
2303,277,Vina Acecook,Oh! Ricey Beef Rice Noodles,Pack,Vietnam,4,,3.7004581151832467,1.0,3.187962962962963,0
2304,276,Wai Wai,Chili Paste Tom Yum,Pack,Thailand,3.25,,3.7004581151832467,1.0,3.3848167539267022,0
2305,275,Mama,Cup Shrimp Tom Yum Flavor,Cup,Thailand,3.75,,3.4984999999999995,0.0,3.3848167539267022,0
2306,274,Ve Wong,Kung Fu Artificial Soybean Paste,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1
2307,273,Wai Wai,Minced Pork Tom Yum,Pack,Thailand,2.5,,3.7004581151832467,1.0,3.3848167539267022,0
2308,272,Vina Acecook,Mi Lau Thai Artificial Chicken,Pack,Vietnam,3.5,,3.7004581151832467,1.0,3.187962962962963,0
2309,271,Paldo,South Korean Noodle Kimchi Flavor,Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1
2310,270,Wu Mu,Dried Noodle With BBQ Pork,Pack,Taiwan,2,,3.7004581151832467,1.0,3.665401785714286,1
2311,269,Paldo,Spicy Shrimp Bowl,Bowl,South Korea,3.5,,3.6706860706860707,1.0,3.7905537459283383,1
2312,268,Nissin,Cup Noodles Spicy Chile Chicken,Cup,USA,3.5,,3.4984999999999995,0.0,3.457043343653251,0
2313,267,Mama,Pork,Cup,Thailand,2,,3.4984999999999995,0.0,3.3848167539267022,0
2314,266,Vina Acecook,Mi Lau Thai Shrimp,Pack,Vietnam,4,,3.7004581151832467,1.0,3.187962962962963,0
2315,265,Nissin,Cup Noodles Chicken,Cup,USA,3.5,,3.4984999999999995,0.0,3.457043343653251,0
2316,264,Vina Acecook,Hao Hao Sour Hot Shrimp,Pack,Vietnam,3.75,,3.7004581151832467,1.0,3.187962962962963,0
2317,263,Nissin,Chow Mein Kung Pao Chicken,Tray,USA,1.5,,3.545138888888889,0.0,3.457043343653251,0
2318,262,Vina Acecook,Daily Beef Ball,Pack,Vietnam,3.75,,3.7004581151832467,1.0,3.187962962962963,0
2319,261,Vina Acecook,Oh! Ricey Chicken,Pack,Vietnam,3.75,,3.7004581151832467,1.0,3.187962962962963,0
2320,260,Nissin,Bowl Noodles Hot & Spicy Shrimp,Bowl,USA,3.5,,3.6706860706860707,1.0,3.457043343653251,0
2321,259,Vina Acecook,Mi Lau Thai Seafood,Pack,Vietnam,4,,3.7004581151832467,1.0,3.187962962962963,0
2322,258,Royal Umbrella,Tom Yum Shrimp,Cup,Thailand,3.25,,3.4984999999999995,0.0,3.3848167539267022,0
2323,257,Nissin,Cup Noodles Beef,Cup,USA,3.5,,3.4984999999999995,0.0,3.457043343653251,0
2324,256,Nissin,Cup Noodles Shrimp,Cup,USA,3.5,,3.4984999999999995,0.0,3.457043343653251,0
2325,255,Mama,Oriental Kitchen Spicy Seafood,Cup,Thailand,3.75,,3.4984999999999995,0.0,3.3848167539267022,0
2326,254,Vina Acecook,Daily Hot & Spicy Tom Yun,Pack,Vietnam,4,,3.7004581151832467,1.0,3.187962962962963,0
2327,253,Nongshim,Bowl Noodle Spicy Seafood,Bowl,USA,4.25,,3.6706860706860707,1.0,3.457043343653251,0
2328,252,Fortune,Udon Chicken,Pack,USA,3.25,,3.7004581151832467,1.0,3.457043343653251,0
2329,251,Fortune,Udon Beef,Pack,USA,3.5,,3.7004581151832467,1.0,3.457043343653251,0
2330,250,Wu Mu,Steamed Noodle Sesame Oil,Pack,Taiwan,3.75,,3.7004581151832467,1.0,3.665401785714286,1
2331,249,Unif,100 Artificial Spicy Beef,Pack,Taiwan,3.75,,3.7004581151832467,1.0,3.665401785714286,1
2332,248,Koka,Tomato,Pack,Singapore,4.75,,3.7004581151832467,1.0,4.126146788990826,1
2333,247,Myojo,Udon Mushroom,Pack,Japan,3,,3.7004581151832467,1.0,3.981605113636364,1
2334,246,Mama,Artificial Pork Jumbo,Pack,Thailand,3,,3.7004581151832467,1.0,3.3848167539267022,0
2335,245,Six Fortune,Broad Noodles,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1
2336,244,Nissin,Karashi Mayo Yakisoba,Tray,Japan,4.75,,3.545138888888889,0.0,3.981605113636364,1
2337,243,Myojo,Udon Hot & Spicy,Pack,Japan,4.5,,3.7004581151832467,1.0,3.981605113636364,1
2338,242,Fashion Foods,Tom Klong,Bowl,Thailand,2,,3.6706860706860707,1.0,3.3848167539267022,0
2339,241,Fu Chang Chinese Noodle Company,Hot & Spicy Beef,Tray,USA,4,,3.545138888888889,0.0,3.457043343653251,0
2340,240,Sanyo Foods,Aunt Mentaiko Durum Spaghetti,Bowl,Japan,4.5,,3.6706860706860707,1.0,3.981605113636364,1
2341,239,Ottogi,Ppushu Ppushu Sweet & Sour,Pack,South Korea,1.75,,3.7004581151832467,1.0,3.7905537459283383,1
2342,238,Nissin,Chow Noodles Tomato Basil,Bowl,USA,4,,3.6706860706860707,1.0,3.457043343653251,0
2343,237,Koka,Spicy Seafood Marinara,Bowl,Singapore,3,,3.6706860706860707,1.0,4.126146788990826,1
2344,236,Koka,Spicy Sesame,Pack,Singapore,5,,3.7004581151832467,1.0,4.126146788990826,1
2345,235,Koka,Curry,Pack,Singapore,4.25,,3.7004581151832467,1.0,4.126146788990826,1
2346,234,Myojo,Udon Shrimp,Pack,Japan,3.75,,3.7004581151832467,1.0,3.981605113636364,1
2347,233,Koka,Tom Yum Rice Noodles,Bowl,Singapore,3.5,,3.6706860706860707,1.0,4.126146788990826,1
2348,232,Indomie,Mi Goreng Jumbo Beef,Pack,Indonesia,5,,3.7004581151832467,1.0,4.067460317460317,1
2349,231,Indomie,Onion Chicken,Pack,Indonesia,4.5,,3.7004581151832467,1.0,4.067460317460317,1
2350,230,Lucky Me!,Supreme Instant Mami Noodles With Free Crackers,Bowl,Philippines,3.75,,3.6706860706860707,1.0,3.3297872340425534,0
2351,229,Myojo,Udon Chicken,Pack,Japan,3.75,,3.7004581151832467,1.0,3.981605113636364,1
